BCL2L1	CYCS	-a|
viral_genome_replication_(abstract)	WNV_RNA_(rna)	-a>
ATR/ATRIP/ATM_(complex)	protein_ubiquitination_(abstract)	-a>
response_to_hypoxia_(abstract)	p53/mSin3A_(complex)	-a>
FBX2/SKP1/Roc1/CUL1/SAE1/Ubc9_(complex)	protein_ubiquitination_(abstract)	-a>
p/CIP/PCAF/TIF2/GRIP1/SRC1_(complex)	histone_acetylation_(abstract)	-a>
I-FLICE/RIP2_(complex)	CASP8	-a|
MAPK3	BCL2	-a|
IL8	inflammatory_response_(abstract)	-a>
ATIII	Thrombin/Fibrin_(complex)	-a|
M_phase_of_mitotic_cell_cycle_(abstract)	Cyclin_B/CDC2_(complex)	-a>
M_phase_of_mitotic_cell_cycle_(abstract)	SHH/PTC1_(complex)	-a>
Sin3/HDAC_(complex)	histone_deacetylation_(abstract)	-a>
MYC_(rna)	cell_growth_(abstract)	-a>
CHEK2	DNA_replication_termination_(abstract)	-a>
G2_phase_of_mitotic_cell_cycle_(abstract)	Cyclin_B/CDC2_(complex)	-a>
S_phase_of_mitotic_cell_cycle_(abstract)	Cyclin_B/CDC2_(complex)	-a>
G1_phase_of_mitotic_cell_cycle_(abstract)	CDK4/cyclin_D2_(complex)	-a>
PML/sp100/RB_(complex)	negative_regulation_of_cell_proliferation_(abstract)	-a>
CASP2	Lamin_A/C/Lamin_B1/Lamin_B2_(cleaved)_(complex)	-a|
SipC	lamellipodium_assembly_(abstract)	-a>
RAC1	actin_filament_organization_(abstract)	-a>
dsRNA_(rna)	posttranscriptional_gene_silencing_(abstract)	-a>
ARP2/3_(complex)	lamellipodium_assembly_(abstract)	-a>
histone_acetylation_(abstract)	RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF/CBP_(complex)	-a>
MAPK8	MAPK3	-a|
MAPK8	MAPK1	-a|
PFK_(family)	cell_survival_(abstract)	-a>
SMAD7	SMAD3	-a|
NuMA/Tpx2/Hklp2_(complex)	mitotic_spindle_organization_(abstract)	-a>
RPS6KB1	cell_proliferation_(abstract)	-a>
response_to_radiation_(abstract)	ATM	-a>
Ets1/Ets2_(complex)	cell_differentiation_(abstract)	-a>
MAPK1	actin_filament_stabilization_(abstract)	-a>
SKP2	protein_ubiquitination_(abstract)	-a>
cyclins_(family)	cell_proliferation_(abstract)	-a>
IL6	inflammatory_response_(abstract)	-a>
RELA/p50_(complex)	apoptosis_(abstract)	-a>
AKT1	cell_growth_and/or_maintenance_(abstract)	-a>
MAPK3	positive_regulation_of_axon_extension_(abstract)	-a>
ARF1	membrane_budding_(abstract)	-a>
PRKACB-5	MAPK3	-a|
PRKACB-5	MAPK1	-a|
SOD/catalase_(complex)	cell_survival_(abstract)	-a>
TRIM25	protein_ubiquitination_(abstract)	-a>
PTPN6	PI3K_(complex)	-a|
RECK	MMP2	-a|
SET	regulation_of_transcription_(abstract)	-a>
HSP27/HSP27_(complex)	FAS_L/FAS/DAXX_(complex)	-a|
MAPK1	cell_survival_(abstract)	-a>
Paxillin/FAK/Talin/MLC(+)/Integrin-alpha/Integrin-beta/ECM_(complex)	cell_migration_(abstract)	-a>
Estrogen_receptor_inhibitors	Estrogen/ER_alpha/Estrogen/ER_alpha/GRIP1/CARM1/p300(Me)/CBP(Me)_(complex)	-a|
M_phase_(abstract)	CDC2/cyclin_A_(complex)	-a>
SREBP_(family)	cholesterol_biosynthetic_process_(abstract)	-a>
Prostaglandin_E2/EP1R_(complex)	vasodilation_(abstract)	-a>
RHOA	actin_filament_polymerization_(abstract)	-a>
M_phase_of_mitotic_cell_cycle_(abstract)	mitotic_chromosome_condensation_(abstract)	-a>
Prostaglandin_E2/EP2R_(complex)	sensory_perception_of_pain_(abstract)	-a>
ASPH	HIF-1-alpha/ARNT/CREB/p300/JAB1/c-JUN_(complex)	-a|
response_to_hypoxia_(abstract)	glucose_transporters	-a>
SERPING1	F_XIIa	-a|
Cyclin_B/CDC2_(complex)	re-entry_into_mitotic_cell_cycle_(abstract)	-a>
JUN	apoptosis_(abstract)	-a>
ESRRA	PGC1-alpha/PPAR-alpha_(complex)	-a|
Prostaglandin_E2/EP3R_(complex)	vasodilation_(abstract)	-a>
PTPN6	CBL_(complex)	-a|
SKP2/SKP1/CUL1/CDC34_(complex)	protein_ubiquitination_(abstract)	-a>
CDKN1A	RB/E2F-1_(complex)	-a>
Cyclin_B/CDC2_(complex)	G2/M_transition_of_mitotic_cell_cycle_(abstract)	-a>
PI3K_(complex)	T_cell_activation_(abstract)	-a>
FOSL1	osteoclast_differentiation_(abstract)	-a>
FAK/p130CAS/SRC/CSK/paxillin/actin_(complex)	cell-cell_adhesion_(abstract)	-a>
bradykinin/Bradykinin_receptor_B2_(complex)	NOS3	-a|
Prostaglandin_E2/EP1R_(complex)	fever_(abstract)	-a>
ORC/CDC6/CDT1/Cyclin_E/CDK2/p27_(complex)	regulation_of_DNA_replication_initiation_(abstract)	-a|
NKX_2.5/SRF/GATA4_(complex)	cell_proliferation_(abstract)	-a>
EIF-2-beta/EIF-2-gamma/EIF-2-alpha_(complex)	muscle_development_(abstract)	-a>
HSP90AA1	ubiquitin/p53/E2_(complex)	-a|
HIV-1/VIF/gag-pol/env_(complex)	DNA_damage_(abstract)	-a|
DNAJC3	EIF2AK2	-a|
absorption_of_light_(abstract)	all-trans_retinal_Rhodopsin	-a>
PI3K_(complex)	cell_proliferation_(abstract)	-a>
TIMP4	degradation_(abstract)	-a|
FOS_(rna)	cell_proliferation_(abstract)	-a>
PLA2G1B	acid_secretion_(abstract)	-a>
RELA/p50_(complex)	immune_response_(abstract)	-a>
response_to_radiation_(abstract)	SMPD1	-a>
Topo_II/HMG1/HMG2/Histone_H1/CAD_(complex)	DNA_fragmentation_during_apoptosis_(abstract)	-a>
G1_phase_of_mitotic_cell_cycle_(abstract)	DDX5	-a>
EIF-2-alpha(P)/EIF-2-gamma/EIF-2-beta_(complex)	translational_initiation_(abstract)	-a|
Dynorphin/Kappa_opoid_receptor_(complex)	sensory_perception_of_pain_(abstract)	-a>
AURKA	mitotic_spindle_organization_(abstract)	-a>
IKK2/IKK3/IKK1_(complex)	protein_ubiquitination_(abstract)	-a>
TNF	inflammatory_response_(abstract)	-a>
Cyclin_B/CDC2_(complex)	oocyte_maturation_(abstract)	-a>
response_to_DNA_damage_stimulus_(abstract)	ATM	-a>
SET	DNA_repair_(abstract)	-a>
DNA_damage_(abstract)	FA_complex_(complex)	-t>
lateral_inhibition_(abstract)	CDKN1B	-t>
PBP	protein_ubiquitination_(abstract)	-a|
EPO/EPO_R/EPO_R/JAK2/JAK2_(complex)	protein_ubiquitination_(abstract)	-a>
DNA_damage_(abstract)	CDKN1A	-t>
CASP6	apoptosis_(abstract)	-a>
anandamide/CB-1R_(complex)	cAMP_biosynthetic_process_(abstract)	-a|
ANP32A	regulation_of_transcription_(abstract)	-a>
MYL2	actin_filament_stabilization_(abstract)	-a>
TIMP3	degradation_(abstract)	-a|
CASP9	apoptosis_(abstract)	-a>
Prostaglandin_E2/EP2R_(complex)	fever_(abstract)	-a>
TIA1	viral_genome_replication_(abstract)	-a>
RAC1	cell_migration_(abstract)	-a>
END_(family)	protein_ubiquitination_(abstract)	-a>
response_to_hypoxia_(abstract)	NFKBIB	-a>
CBP/p300/ACTR/RXR/CARM1/RAR/retinoids_(complex)	histone_acetylation_(abstract)	-a>
PABPN1	mRNA_polyadenylation_(abstract)	-a>
SMURF1	protein_ubiquitination_(abstract)	-a>
FRAT1	AXIN/APC/beta-catenin_(complex)	-a>
KHDRBS1_(complex)	negative_regulation_of_cell_growth_(abstract)	-a>
SOCS1	CBL_(complex)	-a|
DNA_damage_(abstract)	PARP1	-a>
MAPK1	BCL2	-a|
PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	mitotic_chromosome_condensation_(abstract)	-a>
FASLG	apoptosis_(abstract)	-a>
HBXIP	HBX	-a|
CABIN1	MEF2/MYOD_(complex)	-a|
alpha-2_antiplasmin	Fibrin_E1_(complex)	-a|
PPP1R1B	PPP2R5D	-a|
Prostaglandin_E2/EP2R_(complex)	vasodilation_(abstract)	-a>
CNOT7	G1/S_transition_of_mitotic_cell_cycle_(abstract)	-a>
IL1RN	IL-1-alpha/IL-1RI/IL-1RAcP/TOLLIP/MYD88/IRAKs_(complex)	-a|
MEF2C	cell_differentiation_(abstract)	-a>
response_to_radiation_(abstract)	TP53	-a>
FAK/p130CAS/SRC/CSK/paxillin/actin_(complex)	cell_migration_(abstract)	-a>
response_to_radiation_(abstract)	MDM2	-t>
ANP32A	DNA_repair_(abstract)	-a>
MLLT7	apoptosis_(abstract)	-a>
MYL2	cell_differentiation_(abstract)	-a>
FOSL2	osteoclast_differentiation_(abstract)	-a>
SLC2A14	glucose_transport_(abstract)	-a>
TIP1/VELI1/TAX/TRX_(complex)	apoptosis_(abstract)	-a|
SKP2/SKP1/CKS-1/CUL1/Roc1/NEDD8/UBE2M_(complex)	protein_ubiquitination_(abstract)	-a>
MCIP	NFATC1	-a|
PPAR_phosphatases	PPAR-alpha/PPAR_ligands_(complex)	-a|
KHDRBS1_(complex)	positive_regulation_of_nuclear_mRNA_splicing_via_spliceosome_(abstract)	-a>
P25/CDK5_(complex)	apoptosis_(abstract)	-a>
PRKCB1	degranulation_(abstract)	-a>
ITK	T_cell_activation_(abstract)	-a>
replicative-senescence_(abstract)	CDKN1A	-t>
SNW1	SPHK1	-a|
FBW7/SKP1/CUL1/CDC34_(complex)	protein_ubiquitination_(abstract)	-a>
Nrdp1/Ubch5_(complex)	protein_ubiquitination_(abstract)	-a>
CMV-IE1	PML/sp100/SUMO1_(complex)	-a|
PDCD8	DNA_fragmentation_during_apoptosis_(abstract)	-a>
CARM1/PRMT1_(complex)	histone_methylation_(abstract)	-a>
TP73	apoptosis_(abstract)	-a>
response_to_wounding_(abstract)	F_XIIa	-a>
METS/DP103/Sin3/HDAC2/5/NCOR2/SMRT/E2F-4/p107/p130_(complex)	cell_growth_(abstract)	-a|
EIF-2-alpha(P)/EIF-2-beta/EIF-2-gamma/EIF-2B_(complex)	apoptosis_(abstract)	-a>
CREB1	cell_survival_(abstract)	-a>
TFIIIB/TFIIIC_(complex)	transcription_initiation_(abstract)	-a>
Estrogen/ER_alpha/PELP1/SRC_(complex)	cell_proliferation_(abstract)	-a>
MLC1	cell-matrix_adhesion_(abstract)	-a>
LCK	cell_proliferation_(abstract)	-a>
SSB	transcription_termination_(abstract)	-a>
NPPB	cell_differentiation_(abstract)	-a>
CBL_(complex)	protein_ubiquitination_(abstract)	-a>
HSP40	ubiquitin/p53/E2_(complex)	-a|
TP53	negative_regulation_of_cell_proliferation_(abstract)	-a>
Sumo_target_protein/SUMO_1_(complex)	protein_modification_process_(abstract)	-a>
PPP1R14A	secretion_(abstract)	-a>
PML/sp100/DAXX_(complex)	negative_regulation_of_cell_proliferation_(abstract)	-a>
replication_fork_arrest_(abstract)	ATR/ATRIP/ATM_(complex)	-a>
response_to_hypoxia_(abstract)	EPO	-t>
Prostaglandin_F2/FPR_(complex)	smooth_muscle_contraction_(abstract)	-a>
WASF1	actin_filament_organization_(abstract)	-a>
UBA1	protein_ubiquitination_(abstract)	-a>
DDX20	RNA_processing_(abstract)	-a>
TIMP2	degradation_(abstract)	-a|
SOCS3	CRKL	-a|
transcription_initiation_(abstract)	transcription_termination_(abstract)	-a>
AKT1	positive_regulation_of_axon_extension_(abstract)	-a>
PTGS2	prostaglandin_biosynthetic_process_(abstract)	-a>
BIRC5	apoptosis_(abstract)	-a|
NFATC1	re-entry_into_mitotic_cell_cycle_(abstract)	-a>
G1_phase_of_mitotic_cell_cycle_(abstract)	E2F-1/p107_(complex)	-a|
Porin/VDAC	apoptosis_(abstract)	-a>
APEX1	regulation_of_transcription_(abstract)	-a>
ANXA1	neutrophil_chemotaxis_(abstract)	-a>
ARFIP2	actin_filament_organization_(abstract)	-a>
DVL1	NICD_(family)	-a|
TIAL1	viral_genome_replication_(abstract)	-a>
IRS1/2/GRB2_(complex)	cell_proliferation_(abstract)	-a>
F2	platelet_activation_(abstract)	-a>
RHOA	cell_growth_(abstract)	-a>
NME1	DNA_fragmentation_during_apoptosis_(abstract)	-a>
IL18R1	T-helper_1_type_immune_response_(abstract)	-a>
RELA/p50_(complex)	apoptosis_(abstract)	-a|
cellular_response_to_starvation_(abstract)	EIF2AK4	-a>
ATIII	F_IXa	-a|
PYK2/SRC_(complex)	viral_genome_replication_(abstract)	-a>
FYN	cell_proliferation_(abstract)	-a>
IFNG	positive_regulation_of_natural_killer_cell_mediated_cytotoxicity_(abstract)	-a>
CDKs/Cyclin_B1/2_(complex)	mitosis_(abstract)	-a>
CPT1A	fatty_acid_oxidation_(abstract)	-a>
PGI2/IP_R_(complex)	vasoconstriction_(abstract)	-a|
response_to_hypoxia_(abstract)	LDHA	-t>
PBP	MAP2K3	-a|
PBP	MAP2K6	-a|
NPPA	cell_differentiation_(abstract)	-a>
PTPN6	IL-3/IL-3R-alpha/IL-3R-beta/JAK2_(complex)	-a|
DNA_damage_(abstract)	ABCB1	-t>
PKC_(family)	protein_ubiquitination_(abstract)	-a>
SHC1	G1_phase_of_mitotic_cell_cycle_(abstract)	-a>
DNA_damage_(abstract)	ATR	-a>
CDLC/LIS1/NUDEL_(complex)	negative_regulation_of_microtubule_depolymerization_(abstract)	-a>
PI3K_(complex)	lamellipodium_assembly_(abstract)	-a>
G2_phase_of_mitotic_cell_cycle_(abstract)	RB/E2F-1_(complex)	-a|
SOCS3	CBL_(complex)	-a|
HbA_(complex)	oxygen_transport_(abstract)	-a>
Lewy_Body	cell_death_(abstract)	-a>
COX3	prostaglandin_biosynthetic_process_(abstract)	-a>
NOG	ATF-2/CSX/GATA4_(complex)	-a|
BRCA1	DNA_replication_termination_(abstract)	-a>
HDAC1	histone_deacetylation_(abstract)	-a>
LMNA_(cleaved)	apoptosis_(abstract)	-a>
PGC1-alpha/PPAR-alpha_(complex)	fatty_acid_oxidation_(abstract)	-a>
FOS_(rna)	cell_growth_(abstract)	-a>
40s_Ribosome_subunit/60s_Ribosome_Subunit/RNA_strand_(complex)	translation_(abstract)	-a>
BAD	cell_survival_(abstract)	-a|
response_to_hypoxia_(abstract)	NOS3	-t>
HSP90AA1	HIF1A	-a|
PIP2/Talin/Vinculin_(complex)	focal_adhesion_formation_(abstract)	-a>
PTPN6	JAK2	-a|
RELA/p50_(complex)	inflammatory_response_(abstract)	-a>
SOCS3	IRS1	-a|
eIF-4G/eIF3/EIF-4A_(complex)	translational_initiation_(abstract)	-a>
MAPT	apoptosis_(abstract)	-a>
G2_phase_of_mitotic_cell_cycle_(abstract)	cell_cycle_arrest_(abstract)	-a>
MAP2K1	necrosis_(abstract)	-a>
DVL1	AXIN/APC/beta-catenin_(complex)	-a>
CD3Z_antigen_zeta_polypeptide/MHC_class_II_alpha/CD4/LCK/ZAP70/CD3Z_antigen_zeta_polypeptide/TCR-alpha/TCR-beta/CD3G_antigen_gamma_polypeptide/CD3E_antigen_epsilon_polypeptide/CD3E_antigen_epsilon_polypeptide/CD3D_antigen_delta_polypeptide/MHC_IIb_(complex)	T_cell_activation_(abstract)	-a>
PTPN6	Nmi/STAT5_(complex)	-a|
SLC19A1	cell_differentiation_(abstract)	-a>
GRB2	protein_ubiquitination_(abstract)	-a>
Sumo_target_protein/SUMO2/3/SUMO2/3/SUMO2/3/SUMO1_(complex)	protein_modification_process_(abstract)	-a>
BCL2	PDCD8	-a|
ATIII	F_Xa	-a|
AP-1/Ets1/Ets2_(complex)	cell_differentiation_(abstract)	-a>
CASP3	apoptosis_(abstract)	-a>
PBP	IKK2/IKK3/IKK1_(complex)	-a|
MAPK3	cell_survival_(abstract)	-a>
TP53	DNA_replication_termination_(abstract)	-a>
ROCK1	MYL2	-a|
mitosis_(abstract)	PKAc/RII-alpha_(complex)	-a>
mitosis_(abstract)	RII-beta/PKN/PPP1CA/PKC-epsilon/PP2A/AKAP350_(complex)	-a>
replicative-senescence_(abstract)	CDKN2A	-t>
response_to_hypoxia_(abstract)	EDN1	-t>
GAS2_(cleaved)	apoptosis_(abstract)	-a>
RHOA	negative_regulation_of_actin_polymerization_and/or_depolymerization_(abstract)	-a>
14-3-3/Forkhead_Transcription_Factors_(complex)	cell_survival_(abstract)	-a>
SOCS1	IRS1	-a|
HSP27/HSP27_(complex)	cell_survival_(abstract)	-a>
response_to_hypoxia_(abstract)	AKT1	-a|
MMP9	degradation_(abstract)	-a>
PRC1/Histone_H3_(complex)	gene_silencing_(abstract)	-a>
DPF2	apoptosis_(abstract)	-a>
HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/HSP27_(complex)	CYCS	-a|
F_XIIIa	blood_coagulation_(abstract)	-a>
SOD/catalase_(complex)	degradation_(abstract)	-a>
MHC_II/TCR-CD3_(complex)	T_cell_activation_(abstract)	-a>
PTPN13	CASP8	-a|
PIP2/AP180/AP2/EPSIN/Eps15/Amph1/2/dynamin/synaptojanin_(complex)	endocytosis_(abstract)	-a>
RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF_(complex)	histone_acetylation_(abstract)	-a>
LMP_(family)	degradation_(abstract)	-a>
Arrestin/SRC/Hck/c-Fgr_(complex)	neutrophil_activation_(abstract)	-a>
response_to_stress_(abstract)	MAPKAPK3	-a>
M_phase_of_mitotic_cell_cycle_(abstract)	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	-a>
GSK3A	cell_survival_(abstract)	-a>
WIF1	WNT/LRP6/FRIZZLED_(complex)	-a|
5.8_S_rRNA_(rna)	ribosome_biogenesis_(abstract)	-a>
UBE2A	protein_ubiquitination_(abstract)	-a>
MAPK3	positive_regulation_of_natural_killer_cell_mediated_cytotoxicity_(abstract)	-a>
AP-1_(complex)	apoptosis_(abstract)	-a>
BAD/BCL-2_(complex)	apoptosis_(abstract)	-a>
RELA/p50_(complex)	negative_regulation_of_cell_adhesion_(abstract)	-a>
ACTA1_(cleaved)	apoptosis_(abstract)	-a>
CBP/CREB/CREB_(complex)	histone_acetylation_(abstract)	-a>
glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor/hSWI/SNF_(complex)	chromatin_remodeling_(abstract)	-a>
MYL2	secretion_(abstract)	-a>
ATIII	F_XIa	-a|
response_to_hypoxia_(abstract)	CDKN1A	-t>
CtBP1/CBP/TCF/TLE1_(complex)	beta-catenin/TCF/CtBP1/CBP/TLE1/SMAD4_(complex)	component>
RELA/p50_(complex)	I-kappa-B-alpha/RELA/p50_(complex)	component>
SUMO1	Ran/GTP/Exportin_(complex)	component>
Ran/GTP/Exportin/HDAC6_(complex)	SUMO1/HDAC6_(complex)	component>
Ran/GTP/Exportin/HDAC6_(complex)	Ran/GTP/Exportin_(complex)	component>
PIP2/AP180/AP2_(complex)	PIP2/AP180/AP2/EPSIN_(complex)	component>
Ran/GTP/Exportin_(complex)	Ran/GTP/Exportin/HDAC4_(complex)	component>
collagen_IV_(complex)	Hydroxyapatite/BSP/collagen_IV/TNAP/NPP1_(complex)	component>
SUMO2/3_(complex)	SUMO2/3/SAE1/SAE2_(complex)	component>
SAE1/SAE2_(complex)	SUMO2/3/SAE1/SAE2_(complex)	component>
RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF/CBP/hSWI/SNF_(complex)	IFN-beta_nucleosome_(complex)	component>
TAFs/TF2A/TBP/TF2F/TF2B/TF2H/TF2E/RNA_POL_II_(complex)	IFN-beta_nucleosome_(complex)	component>
RELA/p50_(complex)	p300/CBP/RELA/p50_(complex)	component>
p300/CBP_(complex)	p300/CBP/RELA/p50_(complex)	component>
U2_snRNP_(complex)	U1_snRNP/U2_snRNP/pre-mRNA_(complex)	component>
U1_snRNP/pre-mRNA_(complex)	U1_snRNP/U2_snRNP/pre-mRNA_(complex)	component>
eIF-4G_(dimer)_(complex)	c-Myc_mRNA/eIF-4G_(dimer)/eIF-3/eIF-4E/eIF-4A/PTB_(complex)	component>
IFNAR2/TYK2_(complex)	IFN-beta/IFNAR1/IFNAR2/JAK1/TYK2_(complex)	component>
IFNAR1/JAK1_(complex)	IFN-beta/IFNAR1/IFNAR2/JAK1/TYK2_(complex)	component>
c-Myc_mRNA/eIF-4G_(dimer)/eIF-3/eIF-4E/eIF-4A/PTB_(complex)	eIF-4G/eIF-4E/PTB_(complex)	component>
c-Myc_mRNA/eIF-4G_(dimer)/eIF-3/eIF-4E/eIF-4A/PTB_(complex)	eIF-4G/eIF3/EIF-4A_(complex)	component>
EIF-2-beta/EIF-2-gamma/EIF-2-alpha_(complex)	43s_Ribosome_subunit_(complex)	component>
40s_Ribosome_subunit/eIF3_(complex)	43s_Ribosome_subunit_(complex)	component>
PKAc/RII-alpha/RII-beta_(complex)	PKAc/RII-alpha/RII-beta/AKAP13_(complex)	component>
NR2C2	TAB1/TAK1_(complex)	component>
UbCH7/8/Parkin/Substrate/ubiquitin_(complex)	Substrate/ubiquitin_(complex)	component>
Ets1/Ets2_(complex)	Ets1/Ets2/E2F-1_(complex)	component>
IGF-1R-alpha/IGF-1R-alpha/IGF-1R-beta/IGF-1R-beta/IRS-1_(complex)	IGF-1/IGF-1/IGF-1R-alpha/IGF-1R-alpha/IGF-1R-beta/IGF-1R-beta_(complex)	component>
U5_snRNP_(complex)	U4_snRNP/U5_snRNP/U6_snRNP_(complex)	component>
LRP6/FRIZZLED_(complex)	Wnt8/LRP6/FRIZZLED_(complex)	component>
HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/HSP27_(complex)	HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/HSP27/Cytochrome_C_(complex)	component>
TLR2/TLR2/MYD88/IRAK_(complex)	TLR2/TLR6_activating_compounds/TLR2/TLR2/MYD88/IRAK/CD14_(complex)	component>
ORC/CDC6/CDT1/Mcm2-7_(complex)	ORC/CDC6/CDT1/Mcm2-7/SCF_(complex)	component>
eIF4F/mRNA_(complex)	48s_Ribosome_subunit_(complex)	component>
43s_Ribosome_subunit_(complex)	48s_Ribosome_subunit_(complex)	component>
properdin/Bb/C3b_(complex)	properdin/Bb/C3b/C5_(complex)	component>
RPS6(+)/eIF3/40s_Ribosome_subunit_(complex)	EIF-4E/EIF-4G/EIF-4A/eIF-4B/RNA_strand/eIF3/40s_Ribosome_subunit_(complex)	component>
EIF-4E/EIF-4G/EIF-4A/eIF-4B/RNA_strand_(complex)	EIF-4E/EIF-4G/EIF-4A/eIF-4B/RNA_strand/eIF3/40s_Ribosome_subunit_(complex)	component>
GABA/GABA_receptor/PLIC-1/PLIC-1_(complex)	GABA_receptor_(complex)	component>
IFN-gamma_R-alpha/JAK1_(complex)	IFN-gamma_R-alpha/IFN-gamma_R-beta/JAK1/JAK2_(complex)	component>
IFN-gamma_R-beta/JAK2_(complex)	IFN-gamma_R-alpha/IFN-gamma_R-beta/JAK1/JAK2_(complex)	component>
agrin/Integrin-alpha/Integrin-beta/dystroglycan_1/SRC/FAK/Paxillin/PKL/PIX/PAKs/dystrophin/actin/laminin_(complex)	agrin/Integrin-alpha/Integrin-beta/dystroglycan_1/SRC/FAK/Paxillin/PKL/PIX/PAKs/dystrophin/actin/laminin/cortactin_(complex)	component>
TERT(+1)/TEP1/hTR_RNA_(complex)	TERT(+1)/hTR_RNA_(complex)	component>
CXCR4/g-alpha-q_(complex)	SDF-1/CXCR4/g-alpha-q_(complex)	component>
IL-22R1/JAK1_(complex)	IL-22/IL-22/IL-22R1/JAK1_(complex)	component>
IL-6/IL-6/IL-6R-alpha/IL-6R-alpha/GP130/GP130_(complex)	IL-6/IL-6/IL-6R-alpha/IL-6R-alpha/GP130/GP130/JAKs_(complex)	component>
hSWI/SNF_(complex)	RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF/CBP/hSWI/SNF_(complex)	component>
RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF/CBP_(complex)	RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF/CBP/hSWI/SNF_(complex)	component>
IL-2/IL-2R-alpha/IL-2R-beta/IL-2R-gamma/JAK1/JAK3_(complex)	IL-2/IL-2R-alpha/IL-2R-beta/IL-2R-gamma/JAK1/JAK3/LCK/SYK_(complex)	component>
PYK2/SRC/GRB2/SOS-1_(complex)	SHC/GRB2/SOS-1_(complex)	component>
CaM/Ca_++_(complex)	CaMKI/CaM/Ca_++_(complex)	component>
UBE2I	SAE1/SAE2_(complex)	component>
SUMO2/3/SAE1/SAE2_(complex)	SAE1/SAE2_(complex)	component>
SUMO2/3/SAE1/SAE2_(complex)	SUMO2/3/Ubc9_(complex)	component>
RELA/p50_(complex)	RELA/p50/ATF-2/IRF/c-JUN/HMG1_(complex)	component>
Ran/GDP/Cargo/Importin_(complex)	Ran/GTP_(complex)	component>
TNF_R2/RIP/TRAF1/TRAF2/TRAF3/I-TRAF_(complex)	TNF-beta/TNF_R2/RIP/TRAF1/TRAF2/TRAF3/I-TRAF_(complex)	component>
IL-10R/JAK1_(complex)	IL-10/IL-10R/JAK1_(complex)	component>
Fibrinogen_(complex)	Thrombin/Fibrin_(complex)	component>
RXR/RAR/Retinoid_(complex)	CBP/p300/ACTR/RXR/CARM1/RAR/retinoids_(complex)	component>
p300/CBP_(complex)	CBP/p300/ACTR/RXR/CARM1/RAR/retinoids_(complex)	component>
PKAc/RII-alpha/RII-beta_(complex)	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	component>
Condensin_(complex)	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	component>
Estrogen/ER_alpha/Estrogen/ER_alpha/GRIP1/CARM1/p300(Me)/CBP(Me)_(complex)	Estrogen/ER_alpha/Estrogen/ER_alpha/GRIP1/CARM1/p300(Me)_(complex)	component>
Fb/C3_(-)_(complex)	Bb/C3_(-)_(complex)	component>
IFNAR2/TYK2_(complex)	IFN-alpha/IFNAR1/IFNAR2/JAK1/TYK2_(complex)	component>
IFNAR1/JAK1_(complex)	IFN-alpha/IFNAR1/IFNAR2/JAK1/TYK2_(complex)	component>
ARP2/3_(complex)	ARP2/3/WASP_(complex)	component>
UbCH7/8/ubiquitin_(complex)	UbCH7/8/Parkin/Substrate/ubiquitin_(complex)	component>
glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor_(complex)	glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor/hSWI/SNF_(complex)	component>
hSWI/SNF_(complex)	glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor/hSWI/SNF_(complex)	component>
CCR5/g-alpha-q_(complex)	MIP-1beta/CCR5/g-alpha-q_(complex)	component>
FAS/DAXX_(complex)	FAS_L/FAS/DAXX_(complex)	component>
SHH	Cyclin_B/CDC2_(complex)	component>
CDC2/Cyclin_B/PTC1_(complex)	Cyclin_B/CDC2_(complex)	component>
CDC2/Cyclin_B/PTC1_(complex)	SHH/PTC1_(complex)	component>
TLR4/TLR4/TIRAP/TOLLIP/MYD88/IRAK/PKR/MD-2_(complex)	LPS/TLR4/TLR4/TIRAP/TOLLIP/MYD88/IRAK/PKR/MD-2/CD14/LBP_(complex)	component>
